num,ms,up,down,left,right
354,1063,4,2,0,5
355,1063,4,1,0,3
356,1079,4,3,0,5
357,1079,3,1,2,5
358,1079,2,0,1,4
359,1079,5,1,0,4
360,1079,9,3,3,6
361,1094,4,1,0,4
362,1094,5,2,3,4
363,1094,7,3,2,5
364,1094,4,0,3,4
365,1094,5,3,0,4
366,1109,6,4,1,5
367,1109,3,1,2,6
368,1109,8,3,1,4
369,1109,6,3,2,7
370,1124,5,3,0,3
371,1124,5,3,2,4
372,1124,7,1,1,4
373,1124,6,1,2,4
374,1124,5,0,1,4
375,1140,5,3,2,4
376,1140,6,2,3,5
377,1140,4,0,4,5
378,1140,6,3,0,3
379,1140,5,2,2,4
380,1156,9,4,3,6
381,1156,3,1,2,5
382,1156,5,1,4,5
383,1156,5,2,0,3
384,1156,4,3,1,6
385,1171,4,2,1,5
386,1171,6,3,3,6
387,1171,6,4,0,4
388,1171,4,1,2,4
389,1171,7,4,3,9
390,1187,7,1,1,6
391,1187,4,1,1,4
392,1187,6,1,2,4
393,1187,5,3,1,3
394,1187,5,3,1,5
395,1203,4,0,3,4
396,1203,4,1,0,4
397,1203,4,0,0,5
398,1203,7,1,2,5
399,1203,7,0,0,3
400,1218,9,5,0,4
401,1218,5,0,1,3
402,1218,6,2,0,4
403,1218,4,1,2,4
404,1218,4,2,4,9
405,1234,6,2,3,6
406,1234,6,3,2,5
407,1234,6,1,0,6
408,1234,8,3,0,4
409,1234,5,3,2,4
410,1248,5,3,1,4
411,1248,4,0,2,7
412,1248,4,0,3,5
413,1248,4,1,3,7
414,1263,5,1,1,4
415,1263,4,1,3,6
416,1263,8,2,1,5
417,1263,5,1,3,5
418,1263,4,2,1,4
419,1279,4,3,0,4
420,1279,3,0,1,5
421,1279,6,1,2,4
422,1279,6,2,2,5
423,1279,5,1,4,8
424,1294,4,0,1,4
425,1294,4,1,1,5
426,1294,6,1,3,4
427,1294,4,0,0,3
428,1294,6,3,4,4
429,1310,3,0,1,5
430,1310,5,1,1,4
431,1310,4,0,0,5
432,1310,6,4,0,4
433,1310,6,2,0,3
434,1325,6,3,1,4
435,1325,7,1,2,5
436,1325,5,1,0,4
437,1325,5,1,1,4
438,1340,5,4,2,4
439,1340,4,1,2,7
440,1340,7,2,4,5
441,1340,5,0,0,4
442,1340,6,1,3,4
443,1356,5,1,2,7
444,1356,4,0,3,7
445,1356,5,3,2,7
446,1356,6,2,2,3
447,1356,6,0,2,4
448,1371,8,1,2,4
449,1371,5,3,3,7
450,1371,6,3,1,5
451,1371,4,0,4,7
452,1371,4,2,3,8
453,1387,5,3,0,3
454,1387,5,3,3,6
455,1387,6,0,3,6
456,1387,3,0,1,5
457,1387,4,1,2,4
458,1403,3,0,0,3
459,1403,6,1,4,5
460,1403,5,1,2,5
461,1403,5,1,1,6
462,1403,6,1,0,4
463,1418,4,2,4,6
464,1418,8,1,2,5
465,1418,5,0,1,4
466,1418,5,3,0,5
467,1418,5,4,3,6
468,1434,6,3,2,5
469,1434,4,0,2,4
470,1434,4,1,0,4
471,1434,5,3,0,4
472,1434,5,1,3,3
473,1449,6,1,4,5
474,1449,4,1,0,4
475,1449,6,1,3,6
476,1449,5,2,0,4
477,1449,7,3,0,4
478,1465,3,0,2,6
479,1465,8,4,0,5
480,1465,5,2,4,5
481,1465,4,1,3,6
482,1465,6,1,3,8
483,1480,4,0,0,4
484,1480,4,1,2,5
485,1480,6,3,0,5
486,1480,6,2,0,4
487,1495,4,2,3,7
488,1495,9,2,2,6
489,1495,4,2,0,4
490,1495,7,0,2,4
491,1495,6,1,0,4
492,1511,4,3,2,4
493,1511,5,0,0,4
494,1511,6,0,2,3
495,1511,5,3,3,5
496,1511,6,2,2,7
497,1526,4,0,3,5
498,1526,4,1,3,4
499,1526,4,3,1,3
500,1526,5,3,2,4
501,1526,4,3,0,4
502,1542,5,2,1,3
503,1542,5,1,0,4
504,1542,6,0,2,4
505,1542,4,0,2,6
506,1542,5,2,0,4
507,1558,2,0,2,4
508,1558,5,3,2,4
509,1558,3,1,1,3
510,1558,3,0,4,4
511,1558,6,2,4,7
512,1574,6,1,1,7
513,1574,6,0,3,4
514,1574,5,2,0,5
515,1574,5,2,3,5
516,1574,5,2,2,6
517,1589,4,3,0,3
518,1589,6,0,2,4
519,1589,6,1,3,5
520,1589,7,3,0,4
521,1589,6,0,4,8
522,1605,6,0,1,3
523,1605,5,2,3,4
524,1605,4,4,2,4
525,1605,7,4,1,3
526,1605,5,1,3,5
527,1621,5,2,3,5
528,1621,4,0,2,7
529,1621,4,2,4,6
530,1621,7,2,2,5
531,1621,6,1,3,4
532,1636,4,0,2,4
533,1636,7,4,0,4
534,1636,4,0,0,3
535,1636,6,3,1,5
536,1636,5,0,0,4
537,1651,6,3,0,5
538,1651,4,1,1,5
539,1651,5,3,0,3
540,1651,8,4,0,4
541,1666,4,0,3,5
542,1666,4,4,2,5
543,1666,4,2,3,4
544,1666,6,3,1,3
545,1666,5,3,0,3
546,1682,3,1,0,2
547,1682,6,2,3,5
548,1682,6,2,1,5
549,1682,4,1,1,6
550,1682,6,3,2,6
551,1697,8,8,0,2
552,1697,5,2,3,6
553,1697,4,2,1,4
554,1697,4,2,1,4
555,1697,5,3,1,4
556,1713,9,5,4,5
557,1713,4,1,2,5
558,1713,7,3,3,6
559,1713,3,2,1,4
560,1713,5,2,5,8
561,1729,8,3,1,5
562,1729,5,2,3,4
563,1729,4,3,2,4
564,1729,7,3,0,4
565,1729,6,2,4,5
566,1744,8,5,1,4
567,1744,4,1,1,4
568,1744,6,2,0,4
569,1744,4,0,2,5
570,1744,5,0,3,4
571,1759,4,1,2,6
572,1759,5,1,2,6
573,1759,4,0,4,4
574,1759,5,5,3,4
575,1773,4,0,0,3
576,1773,6,3,3,3
577,1773,5,3,1,3
578,1773,4,3,3,5
579,1773,5,4,3,6
580,1789,5,0,0,4
581,1789,6,3,2,7
582,1789,7,0,0,3
583,1789,6,2,1,5
584,1789,7,3,2,5
585,1805,7,2,1,4
586,1805,2,0,1,3
587,1805,6,3,2,5
588,1805,5,0,3,4
589,1805,6,3,2,4
590,1819,4,1,4,4
591,1819,5,2,0,5
592,1819,4,2,1,6
593,1819,4,1,2,5
594,1834,7,3,0,4
595,1834,9,4,1,6
596,1834,6,1,0,4
597,1834,4,3,2,4
598,1834,6,3,2,5
599,1849,5,2,0,5
600,1849,6,1,2,4
601,1849,4,2,2,4
602,1849,7,1,1,4
603,1849,6,3,3,5
604,1865,6,4,1,5
605,1865,6,1,1,5
606,1865,4,1,3,4
607,1865,4,2,4,5
608,1865,4,2,1,4
609,1881,4,0,2,4
610,1881,5,3,3,6
611,1881,4,1,3,5
612,1881,5,2,1,4
613,1881,6,2,2,7
614,1896,7,2,0,4
615,1896,4,2,3,6
616,1896,6,2,1,4
617,1896,5,2,1,4
618,1896,4,3,3,7
619,1911,2,0,0,3
620,1911,4,2,2,4
621,1911,5,1,1,5
622,1911,8,3,2,4
623,1926,3,3,1,4
624,1926,5,2,0,1
625,1926,4,3,1,5
626,1926,6,3,1,4
627,1926,4,1,1,5
628,1942,6,4,2,4
629,1942,5,3,2,6
630,1942,5,1,1,3
631,1942,5,1,3,4
632,1942,5,1,1,5
633,1957,8,4,0,1
634,1957,7,3,3,4
635,1957,3,0,2,4
636,1957,5,0,3,3
637,1957,4,1,3,6
638,1973,4,0,1,6
639,1973,4,0,3,4
640,1973,3,0,1,4
641,1973,4,3,0,6
642,1973,6,2,3,6
643,1989,7,4,0,4
644,1989,4,0,0,4
645,1989,4,1,4,4
646,1989,5,2,1,4
647,1989,7,3,4,7
648,2005,5,2,1,5
649,2005,4,1,3,5
650,2005,7,1,1,7
651,2005,4,3,2,4
652,2005,6,3,2,4
653,2021,9,5,1,6
654,2021,5,3,3,4
655,2021,5,1,2,4
656,2021,6,3,1,6
657,2021,4,1,0,3
658,2037,5,1,4,7
659,2037,5,1,0,5
660,2037,4,1,0,2
661,2037,8,3,1,5
662,2037,5,3,0,4
663,2052,3,0,3,7
664,2052,4,0,3,5
665,2052,5,3,2,7
666,2052,5,1,0,4
667,2052,5,3,1,5
668,2068,2,0,1,4
669,2068,6,3,2,3
670,2068,4,1,2,5
671,2068,6,2,1,5
672,2068,6,4,1,4
673,2083,7,2,3,5
674,2083,3,2,0,3
675,2083,3,1,1,4
676,2083,5,3,0,4
677,2083,4,0,1,4
678,2098,9,3,0,5
679,2098,7,3,2,4
680,2098,7,2,3,4
681,2098,3,0,2,5
682,2113,4,0,1,3
683,2113,6,1,2,4
684,2113,6,3,0,4
685,2113,5,2,2,6
686,2113,4,0,2,5
687,2129,4,2,3,5
688,2129,4,2,0,5
689,2129,4,0,3,5
690,2129,6,2,1,4
691,2129,4,2,3,5
692,2145,7,2,4,4
693,2145,7,2,1,5
694,2145,5,1,2,2
695,2145,4,1,0,4
696,2145,4,1,0,4
697,2160,2,0,0,3
698,2160,4,3,0,4
699,2160,5,2,4,5
700,2160,5,1,4,6
701,2160,7,4,5,7
702,2176,8,2,2,4
703,2176,5,1,2,5
704,2176,6,2,2,5
705,2176,6,2,3,4
706,2176,4,1,4,10
707,2192,6,4,0,4
708,2192,6,3,3,6
709,2192,6,1,3,6
710,2192,6,0,2,4
711,2192,3,0,1,5
712,2207,4,0,2,6
713,2207,7,2,0,5
714,2207,7,3,1,4
715,2207,4,2,0,3
716,2207,6,2,2,4
717,2222,5,0,3,6
718,2222,4,0,1,4
719,2222,5,2,3,7
720,2222,4,1,0,3
721,2237,5,0,3,7
722,2237,5,3,1,4
723,2237,4,1,4,6
724,2237,6,3,1,4
725,2237,6,4,4,4
726,2253,4,1,0,4
727,2253,3,0,0,5
728,2253,4,2,2,4
729,2253,8,2,4,4
730,2253,4,1,0,3
731,2268,4,0,4,6
732,2268,7,2,0,3
733,2268,6,1,0,3
734,2268,4,0,3,6
735,2268,5,1,1,5
736,2284,9,4,0,3
737,2284,5,1,0,2
738,2284,4,0,3,8
739,2284,5,0,1,6
740,2284,4,0,3,4
741,2299,6,3,2,4
742,2299,7,4,2,4
743,2299,5,2,4,6
744,2299,3,2,4,5
745,2299,5,1,0,3
746,2315,2,0,2,3
747,2315,6,2,0,5
748,2315,6,3,0,4
749,2315,5,1,1,3
750,2315,7,3,1,5
751,2331,4,1,1,4
752,2331,3,2,4,4
753,2331,5,2,4,4
754,2331,4,1,2,7
755,2331,8,4,1,6
756,2345,8,3,0,6
757,2345,4,3,3,4
758,2345,4,0,0,4
759,2345,8,2,2,4
760,2361,6,1,0,3
761,2361,5,0,4,6
762,2361,5,1,1,7
763,2361,7,2,3,3
764,2361,5,3,1,4
765,2376,5,0,2,7
766,2376,6,3,4,5
767,2376,5,3,2,6
768,2376,6,2,2,5
769,2376,3,3,0,5
770,2392,6,4,3,7
771,2392,5,4,2,4
772,2392,7,3,4,6
773,2392,6,2,0,5
774,2392,5,1,2,6
775,2407,6,0,4,3
776,2407,5,1,1,4
777,2407,7,4,1,5
778,2407,3,1,2,7
779,2407,7,3,3,7
780,2423,5,3,0,3
781,2423,4,3,1,7
782,2423,9,4,3,6
783,2423,3,1,0,4
784,2423,5,4,0,4
785,2439,7,8,2,6
786,2439,4,7,4,8
787,2439,8,5,3,7
788,2439,5,7,4,7
789,2439,7,7,6,11
790,2454,5,11,3,11
791,2454,5,12,6,12
792,2454,6,16,9,12
793,2454,4,18,10,17
794,2454,9,22,13,18
795,2469,9,25,18,27
796,2469,10,30,21,32
797,2469,13,38,31,42
798,2469,16,49,34,46
799,2484,21,59,45,56
800,2484,28,72,54,68
801,2484,34,86,68,83
802,2484,45,101,80,100
803,2484,56,118,99,118
804,2499,71,139,114,137
805,2499,85,159,131,156
806,2499,102,179,150,184
807,2499,123,203,172,206
808,2499,149,230,195,233
809,2515,175,253,215,255
810,2515,204,255,240,255
811,2515,237,255,255,255
812,2515,255,255,255,255
813,2515,255,255,255,255
814,2531,255,255,255,255
815,2531,255,255,255,255
816,2531,255,255,255,255
817,2531,255,255,255,255
818,2531,255,255,255,255
819,2546,255,255,255,255
820,2546,255,255,255,255
821,2546,255,255,255,255
822,2546,255,255,255,255
823,2546,255,255,255,255
824,2561,255,255,255,255
825,2561,255,255,255,255
826,2561,255,255,255,255
827,2561,255,255,255,255
828,2576,255,255,255,255
829,2576,255,255,255,255
830,2576,255,255,255,255
831,2576,255,255,255,255
832,2576,255,255,255,255
833,2592,255,255,255,255
834,2592,255,255,255,255
835,2592,255,255,255,255
836,2592,255,255,255,255
837,2592,255,255,255,255
838,2607,255,255,255,255
839,2607,255,255,255,255
840,2607,255,255,255,255
841,2607,255,255,255,255
842,2607,255,255,255,255
843,2623,255,255,255,255
844,2623,255,255,255,255
845,2623,255,255,255,255
846,2623,255,255,255,255
847,2623,255,255,255,255
848,2639,255,255,255,255
849,2639,255,255,255,255
850,2639,255,255,255,255
851,2639,255,255,255,255
852,2639,255,255,255,255
853,2655,255,255,255,255
854,2655,255,255,255,255
855,2655,255,255,255,255
856,2655,255,255,255,255
857,2655,255,255,255,255
858,2670,255,255,255,255
859,2670,255,255,255,255
860,2670,255,255,255,255
861,2670,255,255,255,255
862,2670,255,255,255,255
863,2686,255,255,255,255
864,2686,255,255,255,255
865,2686,255,255,255,255
866,2686,255,255,255,255
867,2686,255,255,255,255
868,2700,255,255,255,255
869,2700,255,255,255,255
870,2700,255,255,255,255
871,2700,255,255,255,255
872,2716,255,255,255,255
873,2716,255,255,255,255
874,2716,255,255,255,255
875,2716,255,255,255,255
876,2716,255,255,255,255
877,2731,255,255,255,255
878,2731,255,255,255,255
879,2731,255,255,255,255
880,2731,255,255,255,255
881,2731,255,254,255,255
882,2747,255,250,255,255
883,2747,255,248,255,255
884,2747,255,247,255,255
885,2747,255,242,255,255
886,2747,255,237,255,255
887,2763,255,232,255,255
888,2763,255,229,255,255
889,2763,255,224,255,255
890,2763,255,220,254,255
891,2763,255,215,248,255
892,2778,255,209,243,255
893,2778,255,208,239,255
894,2778,255,204,235,255
895,2778,255,197,228,255
896,2778,255,191,219,255
897,2794,255,189,219,255
898,2794,255,183,212,255
899,2794,255,177,205,255
900,2794,255,172,198,254
901,2794,255,165,194,251
902,2810,255,164,189,245
903,2810,255,156,181,239
904,2810,255,152,178,235
905,2810,255,149,172,228
906,2810,255,142,165,222
907,2826,254,138,163,222
908,2826,253,136,156,214
909,2826,246,133,153,215
910,2826,240,131,149,208
911,2826,233,124,144,205
912,2841,232,123,142,204
913,2841,226,122,141,200
914,2841,219,118,135,198
915,2841,217,114,131,192
916,2841,214,109,128,191
917,2857,206,105,123,185
918,2857,203,107,121,186
919,2857,200,102,117,180
920,2857,194,101,115,177
921,2857,188,98,110,177
922,2873,187,99,106,171
923,2873,184,94,107,168
924,2873,177,90,101,162
925,2873,175,88,96,163
926,2873,170,88,97,160
927,2889,168,86,94,156
928,2889,163,85,89,153
929,2889,156,80,88,151
930,2889,156,80,84,146
931,2889,154,79,81,142
932,2905,148,75,79,139
933,2905,142,70,77,137
934,2905,138,69,73,131
935,2905,136,68,73,130
936,2905,129,65,66,125
937,2921,129,66,65,120
938,2921,125,61,63,117
939,2921,122,57,59,112
940,2921,115,52,54,109
941,2921,111,54,55,105
942,2937,108,50,52,101
943,2937,102,49,48,96
944,2937,99,46,45,94
945,2937,96,44,44,88
946,2937,92,40,42,84
947,2953,88,40,38,81
948,2953,84,34,36,77
949,2953,82,36,34,73
950,2953,79,33,32,69
951,2953,74,31,31,69
952,2968,70,29,28,65
953,2968,67,28,27,63
954,2968,64,24,24,59
955,2968,64,25,26,59
956,2968,59,23,26,54
957,2984,58,23,24,52
958,2984,52,17,22,49
959,2984,52,17,19,47
960,2984,48,15,18,45
961,2984,45,14,20,44
962,3000,46,15,16,39
963,3000,42,12,15,37
964,3000,38,10,14,35
965,3000,39,12,14,32
966,3000,36,11,14,31
967,3016,35,7,9,26
968,3016,34,9,10,29
969,3016,30,8,7,24
970,3016,29,6,10,25
971,3016,28,8,9,22
972,3030,24,1,9,21
973,3030,27,6,6,21
974,3030,23,4,3,15
975,3030,23,6,8,19
976,3045,19,4,8,18
977,3045,18,3,4,14
978,3045,18,3,7,14
979,3045,17,3,6,15
980,3045,17,2,5,11
981,3061,13,3,1,10
982,3061,15,1,3,11
983,3061,12,2,4,11
984,3061,10,2,5,11
985,3061,11,0,1,7
986,3077,15,3,4,10
987,3077,8,0,0,8
988,3077,10,0,3,9
989,3077,10,0,5,7
990,3077,9,2,0,7
991,3092,9,1,3,9
992,3092,7,1,3,9
993,3092,5,0,3,5
994,3092,6,2,3,5
995,3092,7,2,1,4
996,3108,7,2,0,2
997,3108,8,3,4,7
998,3108,4,0,3,5
999,3108,4,0,3,5
1000,3108,4,1,1,5
1001,3124,2,0,2,5
1002,3124,6,1,2,4
1003,3124,4,1,3,6
1004,3124,6,3,4,6
1005,3124,5,3,1,5
1006,3139,4,1,3,7
1007,3139,9,2,0,4
1008,3139,5,2,4,5
1009,3139,3,0,1,4
1010,3139,6,1,0,3
1011,3155,6,6,1,4
1012,3155,5,2,2,5
1013,3155,5,0,2,5
1014,3155,6,2,1,5
1015,3155,7,3,0,6
1016,3170,5,1,0,4
1017,3170,5,1,0,3
1018,3170,4,2,2,4
1019,3170,5,1,1,5
1020,3185,3,0,0,4
1021,3185,4,1,2,4
1022,3185,5,3,1,4
1023,3185,4,3,1,4
1024,3185,6,3,1,4
1025,3201,4,1,2,5
1026,3201,4,2,0,4
1027,3201,4,2,2,3
1028,3201,5,3,1,4
1029,3201,6,2,0,4
1030,3216,4,0,0,3
1031,3216,4,1,2,3
1032,3216,7,1,4,6
1033,3216,6,3,3,4
1034,3216,5,0,0,5
1035,3232,4,3,4,4
1036,3232,4,2,2,5
1037,3232,6,0,1,4
1038,3232,6,4,0,4
1039,3232,4,1,1,3
1040,3248,3,0,1,4
1041,3248,6,4,0,4
1042,3248,7,4,3,4
1043,3248,5,3,3,6
1044,3248,7,0,3,5
1045,3263,4,0,2,3
1046,3263,6,1,2,5
1047,3263,5,1,1,4
1048,3263,6,1,1,4
1049,3263,6,3,4,6
1050,3279,8,4,1,4
1051,3279,4,1,2,7
1052,3279,5,4,0,3
1053,3279,4,2,0,3
1054,3279,6,2,2,6
1055,3295,7,2,3,3
1056,3295,3,0,1,5
1057,3295,6,2,0,6
1058,3295,4,0,3,5
1059,3295,6,3,1,7
1060,3309,6,3,3,7
1061,3309,5,2,2,4
1062,3309,7,3,4,6
1063,3309,6,4,2,4
1064,3324,4,0,2,5
1065,3324,6,0,1,4
1066,3324,4,1,1,3
1067,3324,4,0,1,3
1068,3324,4,0,2,4
1069,3340,6,1,0,3
1070,3340,4,3,2,6
1071,3340,6,1,3,6
1072,3340,4,0,2,5
1073,3340,3,1,0,3
1074,3356,4,1,2,6
1075,3356,7,3,0,3
1076,3356,7,3,2,4
1077,3356,5,3,1,5
1078,3356,5,3,1,5
1079,3371,4,3,1,4
1080,3371,6,2,1,3
1081,3371,3,0,3,5
1082,3371,4,0,0,4
1083,3371,7,3,1,4
1084,3387,4,0,0,3
1085,3387,3,2,1,4
1086,3387,4,0,3,4
1087,3387,5,2,0,4
1088,3387,4,2,1,3
1089,3403,5,0,2,4
1090,3403,6,2,1,6
1091,3403,4,0,2,4
1092,3403,6,0,0,3
1093,3403,4,0,0,2
